INSTITUCION OFERTANTE,PROFESION,SEDE DE ADJUDICACION,N° PLAZAS,DIRESA GERESA DIRIS,INSTITUCION,DEPARTAMENTO,PROVINCIA,DISTRITO,GRADO DE DIFICULTAD,CODIGO RENIPRESS,NOMBRE DE ESTABLECIMIENTO,CATEGORIA,PRESUPUESTO,ZAF,ZE
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,JUNIN,SANIDAD DEL EJERCITO DEL PERU,JUNIN,JAUJA,JAUJA,GD-3,00009406,ENFERMERIA DEL FUERTE CACERES,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,JUNIN,SANIDAD DEL EJERCITO DEL PERU,JUNIN,SATIPO,SATIPO,GD-2,00026699,"ENFERMERIA DEL BATALLON DE INGENIERIA DE CONSTRUCCION ""LA BREÑA"" N°2",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,SANIDAD DEL EJERCITO DEL PERU,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GD-4,00032236,"ESTABLECIMIENTO DE SALU EJERCITO PERUANO BIM ""CORONEL OSCAR DE LA BARRERA"" N° 323 HUAMACHUCO",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,SANIDAD DEL EJERCITO DEL PERU,LA LIBERTAD,TRUJILLO,HUANCHACO,GD-2,00032237,"BIM ""PUCARA"" N"" 37 EL TABLAZO HUANCHACO",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,SANIDAD DEL EJERCITO DEL PERU,LA LIBERTAD,TRUJILLO,TRUJILLO,GD-1,00032053,CENTRO DE SALUD EJERCITO PERUANO,I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,4,LAMBAYEQUE,SANIDAD DEL EJERCITO DEL PERU,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,GD-3,00025198,"CENTRO MEDICO MILITAR ""DIVINO NIÑO DEL MILAGRO DE ETEN""",I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA CENTRO,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,SAN BORJA,GD-2,00014889,CENTRO DE SALUD MILITAR DEL CUARTEL GENERAL DEL EJERCITO-SAN BORJA,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA CENTRO,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,SAN BORJA,GD-2,00029429,ENFERMERÍA DEL BATALLÓN POLICÍA MILITAR N° 505,I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA CENTRO,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,SURQUILLO,GD-2,00025015,ENFERMERIA DEL INSTITUTO GEOGRAFICO NACIONAL,I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA ESTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,EL AGUSTINO,GD-3,00024027,ENFERMERÍA DEL REGIMENTO DE CABALLERIA MARISCAL DOMINGO NIETO - EPR,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA ESTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,LA MOLINA,GD-2,00023743,ENFERMERÍA DE LA ESCUELA DE EQUITACIÓN DEL EJERCITO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA NORTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,ANCON,GD-2,00034085,ENFERMERÍA DEL BATALLÓN DE ASUNTOS CIVILES Nº2,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA NORTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,RIMAC,GD-2,00010309,CENTRO DE SALUD DEL BATALLON DE SERVICIO Nº112,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA NORTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,RIMAC,GD-2,00010300,CENTRO DE SALUD MILITAR DEL BATALLON DE COMUNICACIONES Nº 112 - RIMAC,I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,4,LIMA NORTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,RIMAC,GD-2,00013914,CENTRO DE SALUD MILITAR RIMAC,I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA NORTE,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,RIMAC,GD-2,00010409,ENFERMERÍA MILITAR DE LA 1RA BRIGADA MULTIPROPÓSITO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00008292,"CENTRO MEDICO DE LA ESCUELA MILITAR DE CHORRILLOS ""CORONEL FRANCISCO BOLOGNESI""",I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00008844,CENTRO MEDICO DE LA ESCUELA TECNICA DEL EJERCITO,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00008376,ESTABLECIMIENTO DE SALUD DE LA 1ª BRIGADA DE LAS FUERZAS ESPECIALES DEL EJERCITO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00008706,ESTABLECIMIENTO DE SALUD MILITAR - COEDE,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-1,00031347,ESTABLECIMIENTO DE SALUD PEDRO RUIZ GALLO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00018171,POLICLINICO MILITAR CHORRILLOS,I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,CHORRILLOS,GD-2,00010629,SANIDAD DE LA ESCUELA DE INTELIGENCIA DEL EJERCITO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LIMA SUR,SANIDAD DEL EJERCITO DEL PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,GD-2,00010385,"CENTRO DE SALUD MILITAR ""SAN JUAN""",I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,LORETO,SANIDAD DEL EJERCITO DEL PERU,LORETO,MAYNAS,IQUITOS,GD-2,00020543,"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS",I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,MADRE DE DIOS,SANIDAD DEL EJERCITO DEL PERU,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,GD-2,00009323,POSTA MEDICA DE LA 6TA BRIGADA DE FUERZAS ESPECIALES,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,MOQUEGUA,SANIDAD DEL EJERCITO DEL PERU,MOQUEGUA,ILO,ILO,GD-2,00028386,"AGRUPAMIENTO DE COHETES ANTIAEREO ""CRL JOSE GALVEZ""",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,MOQUEGUA,SANIDAD DEL EJERCITO DEL PERU,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GD-1,00031941,CENTRO DE SALUD MILITAR DE LA 3RA BRIG BLIN,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PASCO,SANIDAD DEL EJERCITO DEL PERU,PASCO,OXAPAMPA,VILLA RICA,GD-4,00027531,SANIDAD COMPAÑIA COMANDO Y SERVICIOS N° 22,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,AYABACA,SUYO,GD-3,00029465,ENFERMERIA RC N°7 SUYO,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,PIURA,CASTILLA,GD-2,00012953,HOSPITAL MILITAR DIVISIONARIO I DIVISION DEL EJERCITO PIURA,I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,PIURA,LAS LOMAS,GD-4,00024664,ENFERMERIA DEL RCB N°15 - LAS LOMAS,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,PIURA,PIURA,GD-3,00024104,"1RA BRIGADA DE SERVICIOS ""SLDO. ISAAC RODRIGUEZ""",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,PIURA,PIURA,GD-3,00024488,"ENFERMERÍA MILITAR ""INCLAN""",I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,PIURA,TAMBO GRANDE,GD-4,00024667,UNIDAD MILITAR GRUPO DE ARTILLERIA DE CAMPAÑA N° 51.,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,SULLANA,BELLAVISTA,GD-3,00014745,CENTRO MEDICO MILITAR DE LA PRIMERA BRIGADA DE CABALLERIA,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,SULLANA,QUERECOTILLO,GD-3,00024594,ENFERMERIA DEL REGIMIENTO DE CABALLERIA BLINDADO N° 13,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PIURA,SANIDAD DEL EJERCITO DEL PERU,PIURA,SULLANA,SULLANA,GD-2,00025105,CENTRO MEDICO MILITAR DE LA PRIMERA BRIGADA DE CABALLERIA,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,CHUCUITO,POMATA,GD-5,00010889,SANIDAD DEL RBC Nº 9 POMATA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,EL COLLAO,CAPASO,GD-5,00010886,ENFERMERIA RCB N°123 CHALLAPALCA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,EL COLLAO,ILAVE,GD-4,00010885,ENFERMERIA DEL BIM 59 - ILAVE,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,EL COLLAO,SANTA ROSA,GD-5,00010882,ENFERMERIA DE LA ESCUELA DE MONTAÑA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,HUANCANE,HUANCANE,GD-5,00010876,ENFERMERIA DEL BIM 21,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,PUNO,PUNO,GD-4,00021066,POLICLÍNICO MILITAR MANCO CÁPAC,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,SAN ROMAN,JULIACA,GD-3,00010887,ENFERMERIA BING Nº 4,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,PUNO,SANIDAD DEL EJERCITO DEL PERU,PUNO,SAN ROMAN,JULIACA,GD-3,00010888,ENFERMERIA GAC Nº 4,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,SAN MARTIN,SANIDAD DEL EJERCITO DEL PERU,SAN MARTIN,SAN MARTIN,MORALES,GD-2,00020762,CENTRO DE SALUD MILITAR 5A BRIGADA DE SELVA DE PROTECCION DE LA AMAZONIA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,4,SAN MARTIN,SANIDAD DEL EJERCITO DEL PERU,SAN MARTIN,SAN MARTIN,SAUCE,GD-4,00026850,POSTA DE SALUD DE LA ESCUELA DE SELVA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,SAN MARTIN,SANIDAD DEL EJERCITO DEL PERU,SAN MARTIN,TOCACHE,TOCACHE,GD-2,00028030,POSTA DE SALUD ENFERMERIA MILITAR DEL BATALLON DE FUERZAS ESPECIALES N° 15,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,JORGE BASADRE,LOCUMBA,GD-3,00019472,PUESTO DE SALUD FUERTE ARICA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,GD-3,00011483,ENFERMERIA DEL CUARTEL TARAPACA TACNA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,TACNA,PACHIA,GD-3,00011493,ENFERMERIA DEL FUERTE MICULLA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,TACNA,PALCA,GD-3,00011490,ENFERMERIA DEL FUERTE IQUIQUE - PALCA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,TACNA,TACNA,GD-2,00011195,CENTRO DE SALUD MILITAR DE LA 3RA. BRIGADA DE CABALLERIA TACNA,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TACNA,SANIDAD DEL EJERCITO DEL PERU,TACNA,TARATA,TARATA,GD-4,00034233,ENFERMERIA DEL CUARTEL SALAVERRY DEL RCB 101 TARATA,I-2,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,4,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,TUMBES,CORRALES,GD-3,00011997,ENFERMERIA FUERTE 5 DE JULIO,I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,3,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,TUMBES,TUMBES,GD-2,00011996,CENTRO DE SALUD MILITAR VIRGEN DE FÁTIMA DE LA 9ª BRIGADA BLINDADA,I-3,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,TUMBES,TUMBES,GD-2,00027351,ENFERMERÍA FUERTE CHAMOCHUMBI,I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,TUMBES,TUMBES,GD-2,00020245,"POLICLINICO MILITAR ""GRAL BRIG JORGE GUIMAC BONIFAZ""",I-4,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,ZARUMILLA,PAPAYAL,GD-2,00024749,"ENFERMERÍA DEL FUERTE ""PAPAYAL""",I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,2,TUMBES,SANIDAD DEL EJERCITO DEL PERU,TUMBES,ZARUMILLA,ZARUMILLA,GD-2,00026245,"ENFERMERÍA DEL FUERTE ""ZARUMILLA""",I-1,SIN PRESUPUESTO,NO,NO
SANIDAD DEL EJERCITO DEL PERU,MEDICINA,SEDE CENTRAL,1,UCAYALI,SANIDAD DEL EJERCITO DEL PERU,UCAYALI,CORONEL PORTILLO,CALLERIA,GD-2,00020896,PUESTO DE SALUD MILITAR COAR PUCALLPA,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,CANDARAVE,CAIRANI,GD-5,00002871,PUESTO DE SALUD CAIRANI,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,CANDARAVE,CAMILACA,GD-4,00002873,PUESTO DE SALUD CAMILACA,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,CANDARAVE,CANDARAVE,GD-4,00002874,CENTRO DE SALUD CANDARAVE,I-3,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,CANDARAVE,CANDARAVE,GD-5,00002877,PUESTO DE SALUD SANTA CRUZ,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,ALTO DE LA ALIANZA,GD-3,00002882,CENTRO DE SALUD ALTO DE LA ALIANZA,I-3,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,ALTO DE LA ALIANZA,GD-3,00002884,PUESTO DE SALUD JUAN VELASCO ALVARADO,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,CIUDAD NUEVA,GD-3,00002885,CENTRO DE SALUD CIUDAD NUEVA,I-4,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,CIUDAD NUEVA,GD-3,00002886,PUESTO DE SALUD CONO NORTE,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,GD-3,00002891,PUESTO DE SALUD VISTA ALEGRE,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,GD-3,00002889,PUESTO DE SALUD 5 DE NOVIEMBRE,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,GD-3,00002890,PUESTO DE SALUD LAS BEGONIAS,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,LA YARADA LOS PALOS,GD-3,00002904,CENTRO DE SALUD 28 DE AGOSTO,I-3,SIN PRESUPUESTO,SI,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,PALCA,GD-5,00002866,PUESTO DE SALUD ANCOMARCA,I-2,SIN PRESUPUESTO,SI,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,PALCA,GD-5,00002865,PUESTO DE SALUD RIO KAÑO,I-2,SIN PRESUPUESTO,SI,NO
TACNA,MEDICINA,SEDE CENTRAL,2,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,TACNA,GD-2,00002920,CENTRO DE SALUD AUGUSTO B. LEGUIA,I-3,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,TACNA,GD-2,00002917,CENTRO DE SALUD BOLOGNESI,I-3,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TACNA,TACNA,GD-2,00002923,PUESTO DE SALUD JESUS MARIA,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TARATA,ESTIQUE PAMPA,GD-4,00002928,PUESTO DE SALUD ESTIQUE PAMPA,I-2,SIN PRESUPUESTO,NO,NO
TACNA,MEDICINA,SEDE CENTRAL,1,TACNA,GOBIERNO REGIONAL,TACNA,TARATA,SITAJARA,GD-5,00002929,PUESTO DE SALUD SITAJARA,I-1,SIN PRESUPUESTO,NO,NO
